Arides
Erik Gelden
Achmed Korba
Leo (LMD)
Libra (LMD)
Belathauzer
Utgard-Loki
Virako
Clifford Michaels
Dherk
Kirigi
Nanna (Asgardian)
Null the Living Darkness
Friedrich von Roehm
Healer
Maraud
Roger Willis
Baba Yaga
Cybele
Piper (Morlock)
Cort Zo Tinnus
Daniel Bannion
Thomas Bannion
Alex (Inferno Baby)
Dei Guan
Infectia (Josephine)
Marc Riemer
Shauna
Worm (Savage Land Mutate)
Beatta Dubiel
Danielle Forte
Joseph Trinity
Purple Hayes
Allen Marc Yuric
Argus LaVecchio
Impala
Markus Ettlinger
Norman Harrison
Origin
Anthony Grant
Ayla Ranefer
Dargin Bokk
Dwarf
Segismund Joshua
Tigerstryke (Mitchell)
Black Axe
Darklore
Dylon-Cir
Skeletron
William Hastings
Advisor
Carlos Cruz
Cassiopeia (Pantheon)
Deluge (Avatars)
Foundry (Avatars)
Kateri Deseronto
Zefra
Derek Smalls
Morfex
William Destine
Sledge
Delphis
Hunger (Crown)
Lian Goh
Badd Axe
Bounty (Humanoid)
Mercedes Wilson
Amanda Mueller
Ameiko Sabuki
Elite (Vigilante Squad)
Hector Ridondo
Maguire Beck
Andrea Margulies
Bobby Soul
Dallas Gibson
Jeffrey Garrett
Robbie Rodriguez
Callie Betto
Edward Tancredi
Mar
Mark Sheppard
Native
Gabriel Vargas
Hunter (Pride)
Megan Kinney
Micah
Stretch
Adam Harkins
Cru
Jeremiah Muldoon
Nathaniel Briggs
Leon Murtaugh
Tinkabelinos Hardleg
Blackagar Boltagon (Skrull)
Citadel
Freak (Vagrant)
James Madrox (Cortex)
Argus
Ashcroft (A.I.M.)
Blake (A.I.M.)
Bouncing Betty
Lobe
Twitchy
Unspoken
Charles Ulysses
William Downing
Xarus
Sanjar Javeed
Joelle
Sigurd (Bor)
Charles Cotta
Faira Sar Namora
Offer
Patriot (Entity)
Carl Burgess
Don Stevens
Louis Remiens
"Benjamin Grimm (Skrull, Cow)"
Igor Drenkov
"Jonathan Storm (Skrull, Cow)"
"Reed Richards (Skrull, Cow)"
Molto
Valtrauta
Oshtur
Rabble Rouser (Weinberg)
Brona
Caldwell Rozza
Magnir
Krimonn
Yeti (Inhuman)
Stoneface
Lou Hackett
Lucy Westenra
Ninja
Heater Delight
Ronald English
Aquarius (LMD)
Abd-el-Hazred
Lady Lotus
Jonathan Darque
Manfred Haller
Franz Mittelstaedt
Hoodwink
Chiantang
Scion
Valdemar Tykkio
Yorgon Tykkio
Wendy Sherman
David Stack
Jonathan Gallagher
Maht Pacle
Ani-Mator
Bob (Inferno Baby)
Jacob Eichorn
Jason McCall
Maw (Inferno Baby)
Jody Putt
Uroc
Haruo Tsuburaya
Juliana Worthing
Jun Tenta
Werner von Strucker
Aundray Phelps
LaHoya Scripps
Psynapse
Tung Rapongan
Wyndell Dickinson
Aaron Cashin
Christopher Anderson
Crule
Gregory Belial
Heike Zemo
Meat Market
Solar Wind
Theodore Davros
Czorn Yson
Fast (Sparrow)
Hans Middlestadt
Henrique Gallante
Jason (Pantheon)
Owen Llewelyn
Black Brigade
Butterfly (Avatars)
Deadbolt
Dread
Hywell Griffin
James Pierce
Lenz
Rak
Tantalus (Deviant)
Joseph Wade
Michele Scicluna
Peter Parker (Jack)
Sergio Torres
Spook
Harper
Kamal el Alaoui
Romany Wisdom
Lord Churchill
Max Pressman
Naomi Kale
Nikolai Vronsky
Cinder Fontatine
Vise
Olisa Kabaki
Psimon
Venkat Katregadda
William Kimpton
Elric Freedom (Heroes Reborn)
Revenant
Timothy Carney
Axel Cluney
Marvin Hoffman
Michael Asher
Orwell
Khan (Alien)
Leash
Josiah al hajj Saddiq
Lucia von Bardas
Shen Xorn
Augustine du Lac
Edgar Lascombe
Igor Stancheck
Aegis
Black Cloak
Hypernova
Jack Dio
Perro
Serafina
Warshot
Anthony Stark (Onslaught Reborn)
Grace
Kaz
William Wagner
Fredzilla (Fred)
Henry McCoy (Skrull)
Malik Tarcel
Physique
Piper Dali
Plokta
Sasha Roerich
Wasabi-No Ginger
Amity Hunter
Clown (Franklin)
Tattooed Man
Verre
Zodiac (Dark Reign)
Alyssa
Danielle Blunt
Doctor Noc
Fire Knives
Jason Pierce
Kal Blackbane
Lady Gorgon
Logomancer
Mina
Robert Hellsgaard
Starbolt II
Black Fog
Mako (Young Masters)
William Rolfson
Firebrand (Amanda)
Mister Gor
Xanto Starblood
Ginny Guzman
Mr. Raven
Lin Li
Snot
Monako
Jerry Carstairs
John Liberty
Laslo Pevely
William Bryon
Future Man
Madame Death
Azrael
Shzzzllzzzthzz
Living Eraser (Dimension Z)
Molyb
Orson Kasloff
Reynard Slinker
General Chen
Lepard
Android Man
Max Eisenhardt (Machinesmith Robot)
Silent Fox
Thermal Man
Owayodata
Sligguth
Omega (Android)
Jacques LaPoint
Bessie
Carlton Velcro
Thelius (Blue Marvel)
Brillalae
Dark Rider
Cancer (LMD)
Nathan Cooper
Roger Dicken
Tutinax
Veda (Corporation)
Virgo (LMD)
Barbara Robb
Chao Sima
Denton Phelps
Doctor Tambura
Roy McVey
Sebastian Patane
Frey
Izanagi-No-Mikoto
Voletta Todd
Buth
Hyppokri
Puishannt
Unnthinnk
Gabriel Sepulveda
Holly LaDonna
Talisman (Australian)
Zedrao
Black Lotus
Doctor Dredd
Unam
Wrangler (Laralie)
Black Abbott
Blank (Clyde)
Hubert Carpenter
Jakal
Manslaughter Marsdale
Alexi Garnoff
Charles Last
Lomen
Scaleface
Yrdisis
Trump
William Nowlan
Spyder
Kevin Brackett
Sequoia
Bercilak de Hautdesert
Kristina Anderson
L.D. 50
Maker
Andrea Haggard
Fool
Guillaume Courage
Kkallakku
Splice (Mercenary)
Angela Cairn
Anthony Stark (Doppelganger)
Guide
James Burley
"James Lucas, Jr."
Julien Boudreaux
Leon McKenzie
Prodigal
Albert Louis
Battletide
Bernard Hoyster
Fabrikant
Outcast (Lilin)
Tamika Bowden
Bartholomew Gallows
Billy Kitson
Bitmap
Infomorph
John Sharpe
Steel Collar
Wirehead
Gris Gris
Malachi (Space Phantom)
Marcus Fifolet
Moonraker
Andros
Bramer
Lasher (Cell-12)
Nardi
Tar
Boris Lubov
Ivan Pushkin
Niral Chandra
Mac Garrity
Olivier
Richard Dennison
Bridget Malone
Christopher Aaronson
Elejea
Mikado
Mosha
Zoe Ishihara
Domina
Mr. Payback
Rax
Sam Matonabbe
Coach
Fagin
Marshal
Nightingale
Raptra
Mary Zero (Mary)
Michael Hart
Brian Rinehart
Christian Frost
Kiwi Black
Maximus Lobo
Alexander Bont
Clay
Nestor Rodriguez
Blindspot
Deborah Kinney
Mallen
Ricky Calusky
Ruth (Angel)
Stem Cell
Colony
Devo
Sega
Abigail Dunton
Ladyfair
Michael van Patrick (Van)
Oliver Orwell
Richard Palance
Geldoff
John Hashimoto
Leon Nunez
Melee
Michael van Patrick (Clone)
Aneka
Anton Satan
Burst
Damon Ryder
Razor (Raptor)
Tre Owens
Aloysius Thorndrake
Cannon Foot
Dara Ko Eke
Ellis Love
Els Udonta
Galina Nemirovsky
Saw Fist
Shadowstalker
Voorr
Adam
Bruiser (Mercenary)
Marcus Roston
Omegex
Radioactive Kid
Dancing Water
Omega Black
Charlie Cluster-7 (Weapon XIII)
Owen Backes
Sojobo-Tengu
The Origamist (Legion Personality)
The Philistine
Meltdown (Russian)
Mist
Arkea
Bartol Utler
Fuel
Mark Sim
Mysterion
Victor Kohl
Lagaro
Spencer Keen
Pat Murphy
Isidoro Scarlotti
Diablo (Monster)
Gigantus (Aquatic Monster)
Kaa
Maria Trovaya
Sandu
Donald Birch
Adria
Ossilot
Pavel Plotnick
Forsung
Ixar
Agent of 1000 Faces
Lippy Louie
Napoleon Robberson
Paxton Page
Mowfus
Number One (Secret Empire 2)
Victor Conrad
Owen Wallach
Cardinal (ICON)
Dontrell Hamilton
Miranda Rand
Pavane (Female)
Thelius
Abner Doolittle
Achmed El Gib\u00e1r
Hector Ruiz
Abdul Faoul
Aginar
Apalla
Aries (LMD)
Dafydd ap Rhys
Dominic Dunsinane
Gemini (LMD)
Jacob Goldstein
Frederick Kiber
Osinga Rplss
Water Witch
Zacharaiah Seavey
Doctor Scarabeus
Hubert Fusser
Quetzalcoatl
Tako Shamara
Thomas Wilkins
Ikonn
Mentus
Barnabus Kinloch
Zaniac
Deborah Summers
Lucius Aquilla
Philip Summers
Alexander Flynn
Carlton Sanders
Ivich Williamson
Predator
Silver Death
Herb Bannion
James Madrox (Mutate Duplicate)
Billy Bird
Conscience
Guns Gummy
Pamela Douglas
Rooster Cockburn
Sister Salvation
Southpaw (Loonies)
Tailgunner
The Ham
Asylum (Psionex)
Bob Jones IV
Elizabeth Rawson
Spore
Bodb Derg
Cynthia Glass
Erika Benson
Gilbert Benson
James Zafar
Kayama Inouye
Morgan Kain
Sybyl Dorn
Yen Hsieh
Absalom
Aldo Ferro
Birdy
Boris Meacham
Deathunt 9000
Gorn (Demon)
Grigori Andreivitch
Hag
Hashi Noto
James Howlett (Doppelganger)
Michael Suggs
Robert Fielder
Rubanna Quormo
Steve Caidin
Sylvie Yaqua
Todd Flaminirezck
Tom Preston
Troh-Maw
Vesper (Legion of Vengeance)
William Knox
Word (Red Skull)
Yeti (Weapon P.R.I.M.E.)
Alec Dalton
Alisher Sham
Brell
Carl Mach
Fritz Sablinova
Geometer
Insidio
James Owl
Leslie Gesneria
Oscuram
Ramon Hernandez
Richard Bloom
Albert Destine
Aranda Charboneau
Dima Alekov Kaganitzky
Loop (Lash)
Lord Moses
Right (Soldiers of Misfortune)
Simbus
Sneak Thief
Viktor Aleksandr Vikady
Warfist
Wrong (Soldiers of Misfortune)
Ella
Gayle Edgerton
Neut
David Kalen
Megaera (Furies)
Chtylok
Ekatarina Gryaznova
Gorgon (Heroes Reborn)
M-Nell
Myra Haddock
Spat
Arcadia DeVille
Barone
Krassno Granitsky
Lily Cromwell
Odysseus Indigo
Okoye
Tiamat (Champion)
Zachary Williams
Enrakt
Headcase (Mannite)
Mechamage
Paradigm
Scab (Starkey)
Benjamin Tibbets
Bludgeon (Ransome Sole)
Cudgel
Divinity (Heroes Reborn)
Manacle
Mondo
Bete Noir
Hector Rendoza
Lucy Robinson
Malon Estella Reeves
Angel Dust (Christina)
Apache Kid (Rosa)
Postman (David)
Saguri
Shatter
Ginniyeh
Jillian
Ophis
Topher
Yidrazil
Aamshed
Angelo Fortunato
Caiman
Damocles Rivas
Hope Lee
Jessica Vale
Julia Cabot
Lightning Rod
Rachel Leighton (LMD)
Skornn
Cornfed
Gothic Lolita
Hollowpoint Ninja
Homebrew
Hoss (Demon)
Mutant Crocodiles
Reginald Mantz
Social Butterfly
Winston Hobbes
Celia Ricadonna
Guy Thierrault
Petra
Suzanne Chan
Absynthe
Ernst Erskine
Hate-Monger (National Force)
Jamal Peoples
Nicole (Robot)
Red Ronin (UJ1-DX)
Trenton Craft
Tristan (Street Arabs)
Clinton Barton (Skrull)
Edward Black Wolf
Emma Frost (Skrull)
Jean Grey (Skrull)
Lillie McGurty
Luke Cage (Skrull)
Michael van Patrick (KIA)
Mister Eleven
Peter Parker (Skrull)
Retcon (Leila)
Shoba Mirza
Simon Williams (Skrull)
Thor Odinson (Skrull)
Vision (Skrull)
Ban-Luck
Death Reaper
Marci Sabol
Ohyaku
Broken Blade
Jaime Slade
Loca (Inferno Baby)
Plutonia II
Prax Ord
Warhead
William Grant Nelson
Brady Briedel
Evolutionary
Michelangelo Simoni
Robert Jema
Sun Wukong
Uravo
Gabriel Shepherd
Mzee
Omega Red (Omega Clan)
Omega White
Prester Omega
Saber
Tsar Sultan
Shredder
Termagaira
Dario Agger
Robbie Reyes
Satan (Black Widow Creator)
Trojak
Moon Man
Witness (1949)
Otto von Schmittsder
Medusa
Leopard Girl (Gwen)
Carl Hanson
Gorgolla
X (Monster)
Monster from Mars
Nina Tsiolkovsky
Aggamon
Redford Raven
Skoll
Supreme One
Marduk (Sons of Satannish)
Paul Richarde
Umbu
Edward Forsyth
Zorr (Android)
Michel Berman
Mikas
Trikon
George Friedrich
Baron Macabre
Ducharme
King Cadaver
Carlos Cabrera
Drom
Helleyes
Jeremiah
Matthew Banham
Vraniel
Elias Schleigal
Jasper Daniels
Mortimer Norris
Pro-Rata
Delphan Brothers
Night Flyer
Patrick Mason
Sigmar
Thomas Lovejoy
Wendy Hunt
Agent of Fortune
Triax (Monster)
Vera Gemini
Yetrigar
Dragona
Frank Scalise
Eric Cameron
Raksor
Elfqueen (Linnea)
Fredric Woolrich
Grappler
Time-Buoy Number 6-C
Walter Michaels
Alban Emond
Jack Dulouz
Michael English
Angela Tortelli
Dan Springer
Daniel Smallwood
Eugene Mason
Mary Brown (Karisma)
Torso
Ashake (Egyptian)
Cataphrax
Glow (Triad)
Goblin (Triad)
Guardian (Triad)
Lillian von Loont
Bulk
Elena von Lundt
Hiram Riddley
Illich Lavrov
Timeshadow
Aptak
Eros (Olympian)
Farouk Al-Fasaud
Tony Masterson
Gailyn Bailey
Joseph Bailey
Monkey
Ox (China Force)
Rabbit
Snake (China Force)
Arthur Bigelow
Bandera
Rex Randolph
Death Ninja
George Prufrock
Beauty
Charm (Weird Sisters)
Dorma (Clones)
Dreadface
Ice Princess
Shatterfist
Toshio Sasaki
Truth
Vic Chalker
Alizon Baunacha
Carter Ryking
Ferrel Thompson
Gale Cameron
Gillian Pritikin
Harvester (Q7 Strike Force)
"Louis Sadler, Sr."
Magpie
Marya Meshkov
Patrick Mahony
Recoil
Roc (Assassin)
Scuzz (Werewolf)
Stern (Firm)
Tanuta Umbotha
Troll (Deathwatch)
Uncegila
Victor Sternwood
Wildrun
Annie Jones
Blood Shadow
Carlos deSilva
Daito (Snakeroot)
Double Trouble
Gulliver Jones
Killspree
Kith Nasca
Lee Childs
Marc Devlin
Nigel Orpington-Smythe
Shaka
Shannon Kane
Tekagi
Vex (Coven)
Ancestor
Cissie Guthrie
Doctor Yesterday
Dry (Soldiers of Misfortune)
F.A.C.A.D.E.
General Obsidian
Jamil
Light (Soldiers of Misfortune)
Louis Dexter
Old Woman
Psiphon
Sea Leopard
Sidrat-Al-Muntah
Skar
Spoiler
Alexander Patel
Emil Lapin
Ever
Manowar
Martha Paterson
Michael Engelschwert
Rex
Tobias (Space Phantom)
Tuc (Space Phantom)
Jane Hampshire
Sinjin Quarrel
Thomas Duffy
Anielle
Edwin Martynec
Grovel
Isabel Ferguson
Tito Mendez
Amodeus Q. Termineus
Bianca LaNeige
Conundrum
Gadriel (Grigori)
Jacob Lashinski
Lawrence Young
M-Plate
Rafe Scanlon
Sorrow
Ulysses Dragonblood
Uriel (Angel)
Dalton Beck
Darco
Elizabeth Bliss
Gianna Esperanza
Glub
Grace (Mannite)
Marcus Andrews
Mortimer Everett
Billy Turner
Intelligentsia
Jacques LeBeau
Krueger
Marcus Tsung
Patrick Carney
Battering Ram
Beckah Parker
Big Mother
Christopher Cassera
Irina Clayton
Lupa (Savage Land Mutate)
Tobias Messenger
Ardina
Atleza Langunn
Cell
Cesar Belinski
Cilla
Cosmo
Couleur
Dennis Golembuski
Electric Eve
G-Type
Kwate
Luke Carlyle
Madam Rapier
Marduk
Percival
Primo
Rosa Belinski
Rowkis
Squorm
Tomothy
Trader (Morlock)
Jordan Lewis
Paint
Reverend Paul
Abraham Verne
Adolphus
Daniel Kaufman
Mister Punch
Morwen
Raymond Jr.
Rolling Thunder
Buttview
Elena (Rasputina)
Kioshi Keishicho
Lumina
Malachi (Angel)
Melek
Mutant Baboon
Sarah (Tunnel Rats)
Sarah Vale
Stilt-Man (Marvel Team-Up)
Vic Marcus
Aguja
Fuego
Ghoul (Killer)
Jonathan Swift
Sangre (Children of the Vault)
Valerie Martin
Brian Talbot
Cheesecake (LMD)
Death Tiger
Emmael
Gideon Wilson
Jaafar Yoosuf
Mindwave (Telepath)
Nichole Martin
Sihing
Aja
"Carol Danvers (Retro, Skrull)"
Criti Noll
Cut (Wendy)
DaVanti
DeHalle
"James Howlett (Retro, Skrull)"
Jessica Jones (Skrull)
Nogor
Phaedra
Siri
"Susan Storm (Retro, Skrull)"
Taylor (Purifier)
VaRikk
Bai Gu Jing
Claude Cramer
Erin Cicero
Lady of Ten Suns
Molek
Scientific Beast
Shep Gunderson
Thug (Sublime Corporation)
Zan Philo
Bangs
Devin Touhy
Dragon (Marco)
Eldrac
Hooud
Ivan Bezukhov
Liana Feeser
London (WCA)
Miranda Bayer
Noelle Blanc
Reena Stancioff
Star Child
Sylvius
Timothy (Inferno Baby)
Tyler Smithson
Beast (Lobe)
Cyclops (Lobe)
Deidre Wentworth (Earth-11418)
Dennis Piper
Ezekiel Wright
Frank Cortez
General (Piper)
Iceman (Lobe)
Marcia Guzman
Marcus Lyman
Marvel Girl (Lobe)
Penny Newsom
Praeter (Mike)
Sarah Starr
Styx (Legion Personality)
Bomb (Anthony)
Flare (Microns)
Goat-Faced Girl
Holly Bright
Honest John
Rico Axelson
Salamander
Smithy
Taxi Taylor
Dangerous Jinn
Mondo (Mojoverse)
Zeta (Mugger)
Fantasma (Dark Ocean Society)
Persephone (Olympian)
Rapture (Contingency)
Cindy Moon
Clayton Cole
Future
Gabe Reyes
Gestalt (Legion Personality)
Impulse (Second)
Infestation
Leah (Construct)
Steven Rogers (Captain Zolandia)
Subguardian Titan
Allan Lewis
Benjamin Ruff
Bruce Bravelle
Martin Simon Burns
Zara of the Jungle
Demon (Davey Drew Foe)
Fritz Tiboldt
Lord of Death
Rusty
Wump Jump
Ivan Kronov
Freddy Sykes
Gomdulla
Molten Man-Thing
Rock Monster Guardian
Gerald Marsh
Two-Headed Thing
Lawrence Zaxton
Red Barbarian
Colossus (Vegan)
House of Shadows
Frank Smith
General Wo
Joseph Conroy
Jonathan East
Toru Tarakoto
Godfried Herter
Roger Phillips
Xeron the Starslayer
Gadget
Katsuo Sasaki
Aelfric
Black Mariah
Bride of Frankenstein
Ludi
Mister Six
Nimrod (Vampire)
Ree-Zee
Thomas Thunderhead
Cornell Cottonmouth
FAUST (Fully Automated Unit of Structural Technology)
Ikthalon
James Sinoda
Papa Shorty
Garko
Indigo (ICON)
Lazarus
Michael Stivak
"Nick Lewis, Jr."
Raphael Zoran
Werner Schmidt (ICON)
Brother Inquisitor
Fred Hovel
Gingerbread Man
Matilda von Tromp
Morton Kribbee
Olivier Bedwette
Ren\u00e9 Duquesne
Scrounger
Victor Cochran
Capricorn (LMD)
Jakarra
Pisces (LMD)
Zarin (Eternal)
Zirksu
Con Ticci Viracocha
Kogar
Tabur
Eyekillers
Azaziah
Dominic Tyrone
Hestia
Morgan Hardy
Astra (Spaceknight)
Shade (Gangster)
Claw (Chaste)
Ramsey Kole
Wraith High Witch
Gladys Smallwood
Raleigh Halward
Isabel St. Ives
Smythe (Contraxia)
Zachary Drebb
Cherub Whirlwind
Karygmax
Snitch (Butch)
Stewart Cadwall
Bhadsha
Hadj
Tommy (Morlock)
Yiorgos Krallis
Arthur Van Krijg
Bahkt
Blasting Cap
Bludgeon (UCWF)
Butte
Crazy Legs
Esme Fernando
Grendell (Dark Elf)
Mark Diering
Razor Cut
Willem Vincent
Dillon Zarro
Peter (Nereel)
Rick Shea
Tension
Wild Rose
That Which Endures
Black Light
Crimson
Ditmal Pirvat
Fred Bouting
Hump
Kingsize
Sagbata
Watcher of the Calishee
Aleksey Lebedev
Axl Nacht
Charles Blackwater
Derrick Wainscroft
Mysteria Winters
Steven Shaffran
Zahnmorder
Beelzeboul
Combat
George Blair
Hardball (Imperial Guard)
Host (D.O.A.)
Katherine Petrezyn
Kevin Leonardo
Lawrence Paxton
Lorne Quickfall
Lupe (Werewolf)
Marilyn Maycroft
Philip Roth
Richard Yurocko
Sadae Tsumura
Strontium-90
Super-Ego
Tequila
Thommanom
Adrian Lynn
Ambassador
Amie Zamborano
Anastasia Summit
Automaton
Banzai
Carver
Emma Malone
Fetish (Coven)
Firestryke
Gray Russell
Grimbat
Jack Smithers
Khairi Ngala
Lars Dinkelbach
Leviathan (smuggler)
Oonagh Mullarkey (Plasmer)
Prime Evil
Satyr (Coven)
Steven White
Tommy (Sleeper)
Ulysses (Pantheon)
Volton
Zebadiah Creed
Aloba Dastoor
Codabac
Fireball
Gargantua
Harvest (Maurd)
Killobyte (Lester)
Laserworks
Miho Mikashi
Pandara
Phantome
Rover (Mutate)
Slaughter Boy
Xaos
Barbara DeGioia
Carl Hollister
Denise Havens
Edward Wong
Fiona Rivera
Sickle (Avatars)
Alan Wilson
Allan Rennie
Benedict (Inner Guard)
Blastfurnace
Catalyst
Charm (Gene Nation)
Commander Cypher
Joust
Loss (Gene Nation)
Nathaniel Richards (Heroes Reborn)
Nephri
Quentin Templeton
Ripper
Vincente Cimetta
Alfonso Lopez
Barak
Coordinator Proctor
David Lowell
Director X (Department H)
Kuragari
Virgo (Ecliptic)
Yuri Medvedev
Geoffrey Crawford
Pele (Oceanic Goddess)
Stacey Kramer
Weapon X (Thetagen 24)
Firearms
Genard Alouette
Psiren
Shakti (Heroes Reborn)
Wade Wilson (Widdle Wade)
Anais
Anteus
Barbican
Blackjack (First Line)
Broadside (Crimson Pirates)
Fred MacRae
Johnston Coffin
Killian
Lachlan Patterson
Mercy LeBeau
Mister Badwrench
Nocturne
Salvo (Neo)
Technarx (Heroes Reborn)
Truth MacRae
Walkabout
Blok (Mister X)
Byron Spencer
Carl King
Godstorm
Inza
Jean-Pierre Beaubier
Pierre Truffaut
Plazm
Saint Anna (Anna)
Walker (Deity)
Helmut Zemo (Heroes Reborn)
Laura Broadbahr
Milton Peterson
Mother
Ocean
Ocelot (O-Force)
Ooze
Quincy Marrow
Thrasher (Angel)
Toad-In-Waiting
Dean Boswell
Dervish (Spikes)
Kim Alleyne
Lucas Evans
Maurice Canfield
Porous
Tim Sullivan
Walker Price
Wilfred Nagel
Adrian Defoe
Asahiri Aoki
Benjamin Soloman Alomii
Deborah Bertrand
Dzemal
Glamour
Gregory Bryan
Priscilla
"Raymond, Sr."
Salamandra
Stripmine
Tildie Soames
Yekaterina
Bloodtide (Atlantean)
Carl Aalston
Chango (Santerians)
Daniel (Angel)
Doctor Castillo
Erich Paine
Ivan (Rasputin)
Kaidan
Kingmaker (Wallace)
Lazaro Kotikash
Masano
Nick Shelley
Ogun (Santerians)
Oshun (Santerians)
Oya (Santerians)
Raina
Vladimir Rasputin
Ace (G.R.A.M.P.A)
Cauldron
Cube Warden
Eric Marshall
Frederick Slade
Hamilton Slade (Vampire)
Jack Starsmore
Juan-Carlos Sanchez
Adjudicator
Agent Crimson
Ana\u00efs
Avery Allen
Bluestreak (Telepath)
Cadena
Desmond Alexander
Forget-Me-Not
Hecatomb
Ilgych
James Howlett (Onslaught Reborn)
Julien Howe
Kid Twist
Ko-rel
Mirage (Telepath)
Morphine
Prima Donna
Tank (National Force)
Violet Lightner
Vox
Andrea von Strucker (Clone)
Anthony Stark (Skrull)
"Barbara Morse (Retro, Skrull)"
Ea
Furi Wamu
Harrow
Revolutionary (Skrull)
Think Tank
Wayeb
Albrecht Kerfoot
Conner Sims
God-Killer
Jaten
M-21
Rana Philips
Richard Earle Amtower IV
Ahmed Noor
Annie (Noh-Varr)
Ben Huth
Cornell Gray
Corregidora
Firebrick
Hairball 2
Keemia Alvarado
Lauren Wolfe
Luz
Mercedes Merced
Robert Gomorra
Royal Blue
Sigmund Fell
Thanatos
Ul-Uhar
Vasili Dassaiev
Alter Ego
Chain (Legion Personality)
Friendless
Id (Selfish Moon)
James Dore Jr. (Zombie Clone)
Klobok
Kuurth
Kyle Richmond (Zombie Clone)
Linda Lewis (Zombie Clone)
Rococo
Time-Sink (Legion Personality)
Ben Goldendawn
Calcabrina
Coyote
Darlene Wright
Dragoon
Fongji Wu
Forrest Goldendawn
Frederick Dukes (Clone)
Gullveig
Harvester (Assassin)
Living Wind
Lyle Doorne
Redeemer (Microverse)
Remus
Revolutionary (Dynasty)
Savage
Soldier One
Tolor
Weather Witch
Miss Coriander
Bobcat
Condor (Contingency)
Killdeer
Landslide (Outcasts)
Lori
Pink Lady
Revelation
Shrike
Agent Monkton
"Annie (Noh-Varr, Construct)"
Bear
Caninus
Dante (Inhuman)
Elizabeth Braddock (Revenant)
Felinatus
Kim
Lash (Inhuman)
Lord Ogre
Merree (Construct)
Nil
Ringer (Hobgoblin)
Smasher VI
Doyle Denton
K-4
Vampire
Zombie Master
Butterfly (Vitrioli)
Emil Cullen
Ruffy Rabbit
Martin Oksner Burns
Verrill Shark
Crime Boss
Panther Lady
Adam Clayton
Bombu
Monstrom
Creature from Krogarr
Howard Lindley
It (Artificial Lifeform)
Mocuepa Tlalticpactli
Franz Radzik
Martian Who Stole a City
Thing From the Hidden Swamp
Charlie (Teen Brigade)
Zano (Xartan)
Jules Bergen
Tom Smith
Madame Macabre
Minotaur (Mole Man)
Rijk Rooten
Supramor
Number One (Secret Empire 1)
Gnome (Scientist)
Xorak
Rynda
Fujiko Watanabe
Goro Watanabe
The Dude
The Kid
Captain Cybor
Morton Clegstead
Otto Kronsteig
Shirlee Bryant
Sir Ram
Kathulos
Marguerita
Skragg
Terrex
Baron Thunder
Kaballa
Janice Foswell
Joan Madrox
Judith Klemmer
Kalumai
Klonus
Kthara
Madam Slay
Malcolm Merriwell
Rainbow (I.C.O.N.)
Simon Bretnor
Brian Mann
Gordon Dare
Hugh Dare
Jan Maarshall
Martin Aaronson
Master of the Sun
Randy Tate
Si Fan Chung
Soul-Strangler
Tinkerbelle
Victor Norman
Gemini (Android)
Jason Dean
Zakka
Arthur Reynolds
Bashenga
Boulder (Outcasts)
Eye Killers
Hand of Five
Randy Vale
Skrull-X
Aaron Soames
Centauron
Leoninus
Paul Bailey
Siren (Changelings)
Astron
Berserker (Primitive)
Mud-Thing
Alcmena
Borna (Menagerie of Rimthursar)
Bres
Cethlann
Elathan
Fairgold
Fletcher Heggs
Ghost Maker
Grult
Indra (Deity)
Kyrie
Mehemet Faoul
S.U.L.T.A.N.
Slithgarn
Alhambra
Andy (Angel)
Drake Previn
Gregori Larionov
Locksmith
Marcus Gallio
Svetlana Porfiry
Thomas Smallwood
Anzhela Federova
Jason Praed
Neil Donaldson
Oscar Gordon
Stanley George Johnson
Don Remming
Holly-Ann Ember
Kali (Oblivion)
Le Loup
Nostume
Peeping Tom
Quinn Pullman
Spasm
Ann Fraley
Blow-Hard
Cybelle
Glow Worm
Ray Carter
Gila
Horde
Maeve Rourke
Sandy Vincent
Xuthl
Blind Justice
Blindside (Brood)
Dempsey
Dive-Bomber
Dwaine Hess
Eileen Snakard
Lamar Plotnick
Lockup
Mist Mistress
Robert Delgado
Temptress (Brood Mutants)
Whiphand
Bermuda Schwartz
Brute Benhurst
Charles Edison
Eel (Surf)
Harry Malone
Kishi Oramosha
Marked Man
Number Six (Nina)
Sharkskin
Arnie Gunderson
Bouncer (Morlock)
Brute (Morlock)
Florence Sharples
Malcolm Knight
Mole (Morlock)
Solomon Prey
Thomas Fogg
Aan Taanu
Aminedi
Anomaly (Cosmic Being)
Blitzkrieg (Nazi)
Dagny Forrester
Kenjiro Sasaki
Michi Sasaki
Nance Winters
Powerhouse (Mutant)
Saurespritze
Sirocco
Sturdevant Robbins
Terraxia
Veil (Desert Sword)
Anthropomorpho
Assassin (Brood)
Big
Cuffs
Curtis Vogel
Damon Mathias
Delbert (Tantrum)
Doc (Lilin)
Fionna Wyman
Flamb\u00e9
Garbha-Hsien
Gregory Stevens
Jarno Sprague
Leopold Brun
Nicodemus (Mutant)
Primate (Void)
Roadkill
Silence (Assassin)
Stiletto (Assassin)
Sumner Beckwith
Tremolo
Tyndar
Vague
Violet Pinkerton
Vision (Doppelganger)
Wayne Gifford
Aberdeen Angus
Andrew Black
Andrew Prentiss
Arex
Ariel Tremmore
Atrocity
